geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment,geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3,latitude,longitude,geom
TAN-020095,2021,EM.13792,11,8,19,1038,1038,2076,TAN-020095,EM.13792,FOGOFOGO,,TZA,Simiyu,Busega,Kabita,-2.322772529,33.65970382,0101000020E61000001FF9BD2C71D4404054D180C3099502C0
TAN-020097,2021,EM.2314,6,4,10,436,457,893,TAN-020097,EM.2314,KABITA,,TZA,Simiyu,Busega,,-2.3186003,33.64393629,0101000020E6100000F8201D816CD2404060F767507E8C02C0
TAN-020099,2021,EM.5557,6,1,7,344,301,645,TAN-020099,EM.5557,KABUJAJA,,TZA,Simiyu,Busega,Kabita,-2.341281917,33.69676603,0101000020E610000029E817A12FD9404078D98103F2BA02C0
TAN-020101,2021,EM.3204,6,13,19,501,489,990,TAN-020101,EM.3204,MWAMAYOMBO,,TZA,Simiyu,Busega,Kabita,-2.350204352,33.61455913,0101000020E61000007467A2DFA9CE4040130E76F037CD02C0
TAN-020103,2021,EM.2585,16,5,21,891,973,1864,TAN-020103,EM.2585,NYAMIKOMA,,TZA,Simiyu,Busega,Kabita,-2.322713465,33.66983047,0101000020E6100000D5413D01BDD54040113B11CCEA9402C0
TAN-020105,2021,EM.5555,2,4,6,276,265,541,TAN-020105,EM.5555,BUSHIGWAMHALA,,TZA,Simiyu,Busega,Kalemela,-2.338628295,33.75478168,0101000020E6100000279CA3AF9CE04040B13364C082B502C0
TAN-020107,2021,EM.5559,7,4,11,419,382,801,TAN-020107,EM.5559,MAYEGA,,TZA,Simiyu,Busega,Kalemela,-2.297233166,33.71753692,0101000020E61000004A89F23FD8DB4040640D3AC8BB6002C0
TAN-020109,2021,EM.5561,8,3,11,383,396,779,TAN-020109,EM.5561,MWABUJOSE,,TZA,Simiyu,Busega,Kalemela,-2.308636367,33.74359616,0101000020E6100000CB50B2282EDF404054F8F457167802C0
TAN-020111,2021,EM.12290,5,2,7,220,194,414,TAN-020111,EM.12290,NYANG'HUMBI,,TZA,Simiyu,Busega,Kalemela,-2.279887052,33.77728726,0101000020E610000013A620267EE34040914F376C353D02C0
TAN-020113,2021,EM.2515,13,5,18,559,577,1136,TAN-020113,EM.2515,IHALE,,TZA,Simiyu,,,-2.454262192,33.47374191,0101000020E6100000E8182D93A3BC40401C98533754A203C0
TAN-020115,2021,EM.5556,5,7,12,560,529,1089,TAN-020115,EM.5556,IJITU,,TZA,Simiyu,,,-2.471825465,33.43784089,0101000020E610000065B3972B0BB840408CC2EC6D4CC603C0
TAN-020117,2021,EM.1843,6,4,10,254,240,494,TAN-020117,EM.1843,ILUMYA,,TZA,Simiyu,,,-2.481319861,33.50213012,0101000020E610000047DEBDCC45C0404039482F3ABED903C0
TAN-020119,2021,EM.13795,8,11,19,377,392,769,TAN-020119,EM.13795,MASANZA,,TZA,Simiyu,,,-2.48332114,33.47247492,0101000020E610000045CAE40E7ABC40409E1F4E79D7DD03C0
TAN-020121,2021,EM.3974,6,2,8,231,218,449,TAN-020121,EM.3974,MWABUDULI,,TZA,Simiyu,,,-2.50462567,33.54420821,0101000020E61000001515589DA8C5404009FAEA2E790904C0
TAN-020123,2021,EM.8168,6,9,15,341,353,694,TAN-020123,EM.8168,YITWIMILA,,TZA,Simiyu,,,-2.465104784,33.51047109,0101000020E61000003F8DDE1D57C14040F6F163DB88B803C0
TAN-020125,2021,EM.14235,6,21,27,1106,1255,2361,TAN-020125,EM.14235,ITONGO,,TZA,Simiyu,Busega,Lamadi,-2.249544238,33.84450088,0101000020E61000008885D69A18EC404003ECA80C11FF01C0
TAN-020127,2021,EM.9316,10,7,17,410,404,814,TAN-020127,EM.9316,KALAGO,,TZA,Simiyu,Busega,Lamadi,-2.236378,33.876963,0101000020E6100000AA66D65240F040407CF31B261AE401C0
TAN-020129,2021,EM.12287,6,11,17,760,749,1509,TAN-020129,EM.12287,LAMADI,,TZA,Simiyu,Busega,Lamadi,-2.235844015,33.85184897,0101000020E610000001A4156309ED4040050FDB2F02E301C0
TAN-020131,2021,EM.2315,9,8,17,530,561,1091,TAN-020131,EM.2315,LUKUNGU,,TZA,Simiyu,Busega,Lamadi,-2.215981828,33.86181918,0101000020E61000003095441750EE404087523EAE54BA01C0
TAN-020133,2021,EM.5560,12,17,29,965,950,1915,TAN-020133,EM.5560,MWABASABI,,TZA,Simiyu,Busega,Lamadi,-2.250286691,33.84335924,0101000020E61000002A4A1132F3EB4040A1C0034F960002C0
TAN-020135,2021,EM.10229,8,4,12,441,440,881,TAN-020135,EM.10229,MWABAYANDA,,TZA,Simiyu,Busega,Lamadi,-2.267019113,33.87877329,0101000020E6100000FC92A6A47BF0404078EFADEADA2202C0
TAN-020137,2021,EM.12916,10,16,26,1168,1245,2413,TAN-020137,EM.12916,NYAMAJASHI,,TZA,Simiyu,Busega,Lamadi,-2.236378,33.876963,0101000020E6100000AA66D65240F040407CF31B261AE401C0
TAN-020139,2021,EM.3973,9,3,12,453,403,856,TAN-020139,EM.3973,LUTUBIGA,,TZA,Simiyu,Busega,Lutubiga,-2.29393596,33.85630738,0101000020E61000003336F07A9BED4040038CBA18FB5902C0
TAN-020141,2021,EM.5562,6,1,7,270,269,539,TAN-020141,EM.5562,MWAKILOBA,,TZA,Simiyu,Busega,Lutubiga,-2.295372424,33.90326001,0101000020E6100000085E25069EF3404010C3A937EC5C02C0
TAN-020143,2021,EM.10683,3,4,7,300,251,551,TAN-020143,EM.10683,NG'WANGIKA,,TZA,Simiyu,Busega,Lutubiga,-2.326292158,33.84459969,0101000020E61000008161B7D71BEC4040FE681C103F9C02C0
TAN-020145,2021,EM.2842,9,0,9,515,531,1046,TAN-020145,EM.2842,GININIGA,,TZA,Simiyu,Busega,Malili,-2.470627726,33.76421719,0101000020E6100000A60B6FDED1E1404038161E78D8C303C0
TAN-020147,2021,EM.8813,6,1,7,223,265,488,TAN-020147,EM.8813,IMALANZALA,,TZA,Simiyu,Busega,Malili,-2.487881441,33.80575395,0101000020E6100000B9EF07F222E74040E25C8B622EE703C0
TAN-020149,2021,EM.1925,5,1,6,296,272,568,TAN-020149,EM.1925,MALILI,,TZA,Simiyu,Busega,Malili,-2.442324178,33.80619427,0101000020E6100000B1EFB35F31E74040B0EB3542E18903C0
TAN-020151,2021,EM.12288,7,1,8,265,284,549,TAN-020151,EM.12288,MLIMANI,,TZA,Simiyu,Busega,Malili,-2.469012834,33.77221216,0101000020E610000003631AD9D7E240406679FBCC89C003C0
TAN-020153,2021,EM.12289,8,0,8,254,288,542,TAN-020153,EM.12289,MTONI,,TZA,Simiyu,Busega,Malili,-2.39685888,33.86323199,0101000020E61000009CF4C6627EEE404048D13559C42C03C0
TAN-020155,2021,EM.3976,7,1,8,377,437,814,TAN-020155,EM.3976,MWAMIGONGWA,,TZA,Simiyu,Busega,Malili,-2.42645885,33.86167672,0101000020E6100000F10F3A6C4BEE4040D9B7EE41636903C0
TAN-020157,2021,EM.3977,5,1,6,311,306,617,TAN-020157,EM.3977,MWAMUGOBA,,TZA,Simiyu,Busega,Malili,-2.48895515,33.73334984,0101000020E6100000D6A95568DEDD4040AAAF535161E903C0
TAN-020159,2021,EM.2982,7,3,10,421,425,846,TAN-020159,EM.2982,GUSAMA,,TZA,Simiyu,Busega,Mkula,-2.349256631,33.83594386,0101000020E6100000FAFE593500EB4040F972800F47CB02C0
TAN-020161,2021,EM.5558,10,2,12,609,648,1257,TAN-020161,EM.5558,KIJILISHI,,TZA,Simiyu,Busega,Mkula,-2.319028,33.91521,0101000020E6100000707CED9925F54040F910548D5E8D02C0
TAN-020163,2021,EM.13794,5,12,17,373,424,797,TAN-020163,EM.13794,MASANGANI,,TZA,Simiyu,Busega,Mkula,-2.319028,33.91521,0101000020E6100000707CED9925F54040F910548D5E8D02C0
TAN-020165,2021,EM.10682,8,6,14,516,408,924,TAN-020165,EM.10682,MBUGANI,,TZA,Simiyu,Busega,Mkula,-2.319028,33.91521,0101000020E6100000707CED9925F54040F910548D5E8D02C0
TAN-020167,2021,EM.11059,12,0,12,359,382,741,TAN-020167,EM.11059,MUUNGANO,,TZA,Simiyu,Busega,Mkula,-2.319028,33.91521,0101000020E6100000707CED9925F54040F910548D5E8D02C0
TAN-020169,2021,EM.4459,10,1,11,276,302,578,TAN-020169,EM.4459,NG'WANHALE,,TZA,Simiyu,Busega,Mkula,-2.384672504,33.87937664,0101000020E61000004BD5EA698FF04040AECD822DCF1303C0
TAN-020171,2021,EM.2313,4,13,17,395,415,810,TAN-020171,EM.2313,CHANELA,,TZA,Simiyu,,,-2.404187795,33.56824512,0101000020E61000007C418F41BCC8404023BD87CFC63B03C0
TAN-020173,2021,EM.2843,6,4,10,262,307,569,TAN-020173,EM.2843,MILAMBI,,TZA,Simiyu,,,-2.394910087,33.53540365,0101000020E61000005B74571B88C440404134A49EC62803C0
TAN-020175,2021,EM.2182,7,6,13,255,331,586,TAN-020175,EM.2182,MWAMANYILI,,TZA,Simiyu,Busega,Kiloleli,-2.454761225,33.54112971,0101000020E610000007AC03BD43C5404043E966DA59A303C0
TAN-020177,2021,EM.2712,6,4,10,462,469,931,TAN-020177,EM.2712,MWANANGI,,TZA,Simiyu,Busega,Mwamanyili,-2.436457369,33.56845642,0101000020E6100000F58C122EC3C840402AA06F5CDD7D03C0
TAN-020179,2021,EM.10377,6,2,8,269,263,532,TAN-020179,EM.10377,BUTENGE,,TZA,Simiyu,Busega,Ngasamo,-2.533348395,33.83352104,0101000020E6100000F9A943D1B0EA40405631CF294C4404C0
TAN-020181,2021,EM.9205,8,3,11,536,460,996,TAN-020181,EM.9205,MWAMAJAWA,,TZA,Simiyu,Busega,Ngasamo,-2.527355667,33.75173838,0101000020E6100000BF9F96F638E040408C00793F063804C0
TAN-020183,2021,EM.5564,6,7,13,427,438,865,TAN-020183,EM.5564,NYAMAGANA,,TZA,Simiyu,Busega,Ngasamo,-2.491114181,33.8437927,0101000020E6100000418D316601EC40407FF98F45CDED03C0
TAN-020185,2021,EM.5565,12,4,16,610,632,1242,TAN-020185,EM.5565,SANGA,,TZA,Simiyu,Busega,Ngasamo,-2.535293436,33.79025823,0101000020E6100000579F822E27E540405811CBEC474804C0
TAN-020187,2021,EM.4454,7,1,8,237,216,453,TAN-020187,EM.4454,BUNYANYEMBE,,TZA,Simiyu,Busega,Nyaluhande,-2.525743601,33.65523263,0101000020E6100000A08FAEA9DED340409B02A30FB93404C0
TAN-020189,2021,EM.3975,4,1,5,324,329,653,TAN-020189,EM.3975,MWAGINDI,,TZA,Simiyu,Busega,Nyaluhande,-2.512552906,33.61996644,0101000020E61000007235700F5BCF404008EB8556B51904C0
TAN-020191,2021,EM.5563,5,2,7,225,239,464,TAN-020191,EM.5563,MWAMAGULU,,TZA,Simiyu,Busega,Nyaluhande,-2.522574405,33.58572749,0101000020E610000086F54E1EF9CA4040FF9C597D3B2E04C0
TAN-020193,2021,EM.1387,7,0,7,291,377,668,TAN-020193,EM.1387,MWAMKALA,,TZA,Simiyu,Busega,Nyaluhande,-2.50864875,33.57168929,0101000020E610000001035A1D2DC94040D235936FB61104C0
TAN-020195,2021,EM.2316,7,3,10,502,455,957,TAN-020195,EM.2316,NYALUHANDE,,TZA,Simiyu,Busega,Nyaluhande,-2.504797841,33.60518436,0101000020E610000017205DAE76CD4040C37D5173D30904C0
TAN-020197,2021,EM.4455,7,2,9,355,390,745,TAN-020197,EM.4455,BUSEGA,,TZA,Simiyu,Busega,Igalukilo,-2.398071549,33.73932646,0101000020E61000003C62DB3FA2DE40406E62E322402F03C0
TAN-020199,2021,EM.13793,6,2,8,361,319,680,TAN-020199,EM.13793,ILAMBO,,TZA,Simiyu,Busega,Shigala,-2.385379401,33.68724552,0101000020E61000007B5C44A9F7D74040CCC69ECB411503C0
TAN-020201,2021,EM.7442,6,0,6,276,301,577,TAN-020201,EM.7442,LWANGWE,,TZA,Simiyu,Busega,Badugu,-2.430877866,33.69797133,0101000020E6100000A4F2E11F57D9404079523818707203C0
TAN-020203,2021,EM.6748,5,2,7,201,223,424,TAN-020203,EM.6748,MWAMACHIBYA,,TZA,Simiyu,Busega,Shigala,-2.364938808,33.71395572,0101000020E61000009818AAE662DB4040B435AB0965EB02C0
TAN-020205,2021,EM.2713,7,3,10,378,361,739,TAN-020205,EM.2713,NYAMATEMBE,,TZA,Simiyu,Busega,Shigala,-2.388693034,33.64472391,0101000020E61000001B33265086D2404042B4E9170B1C03C0
TAN-020207,2021,EM.1844,8,1,9,386,312,698,TAN-020207,EM.1844,SHIGALA,,TZA,Simiyu,Busega,Shigala,-2.394522828,33.67433478,0101000020E6100000E353219A50D6404091489E95FB2703C0
TAN-020209,2021,EM.7443,14,5,19,394,507,901,TAN-020209,EM.7443,BUDALABUJIGA 'B',,TZA,Simiyu,Itilima,Budalabujiga,-2.892586,34.114197,0101000020E61000009126DE019E0E41408DF0F620042407C0
TAN-020211,2021,EM.9979,9,8,17,435,580,1015,TAN-020211,EM.9979,MITOBO,,TZA,Simiyu,Itilima,Budalabujiga,-2.901038782,34.12505638,0101000020E6100000C920F3D801104140FFF028D2533507C0
TAN-020213,2021,EM.9958,11,1,12,553,588,1141,TAN-020213,EM.9958,BULOLAMBESHI,,TZA,Simiyu,Itilima,Bumera,-2.7705562,34.1190204,0101000020E610000046C77A0F3C0F41401DD7755E192A06C0
TAN-020215,2021,EM.9959,10,3,13,614,609,1223,TAN-020215,EM.9959,BUMERA,,TZA,Simiyu,Itilima,Bumera,-2.7887836,34.1367679,0101000020E610000041D24C9C811141401BF8ACC66D4F06C0
TAN-020217,2021,EM.9966,10,3,13,487,527,1014,TAN-020217,EM.9966,HABIYA,,TZA,Simiyu,Itilima,Bumera,-2.7401901,34.1669634,0101000020E61000008250830E5F154140719582C9E8EB05C0
TAN-020219,2021,EM.2714,7,5,12,556,661,1217,TAN-020219,EM.2714,CHINAMILI,,TZA,Simiyu,Itilima,Chinamili,-2.866135,34.212243,0101000020E610000008E753C72A1B4140205ED72FD8ED06C0
TAN-020221,2021,EM.9987,7,5,12,580,654,1234,TAN-020221,EM.9987,NANGA 'A',,TZA,Simiyu,Itilima,Chinamili,-2.866135,34.212243,0101000020E610000008E753C72A1B4140205ED72FD8ED06C0
TAN-020223,2021,EM.6755,8,2,10,544,575,1119,TAN-020223,EM.6755,NANGA 'B',,TZA,Simiyu,Itilima,Chinamili,-2.866135,34.212243,0101000020E610000008E753C72A1B4140205ED72FD8ED06C0
TAN-020225,2021,EM.6756,8,6,14,782,841,1623,TAN-020225,EM.6756,SENANI,,TZA,Simiyu,Itilima,Chinamili,-2.866135,34.212243,0101000020E610000008E753C72A1B4140205ED72FD8ED06C0
TAN-020227,2021,EM.9968,9,8,17,556,759,1315,TAN-020227,EM.9968,IKINDILO,,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020229,2021,EM.9984,7,7,14,328,430,758,TAN-020229,EM.9984,MWAMUNGESHA,,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020231,2021,EM.9993,8,4,12,427,510,937,TAN-020231,EM.9993,NG'WABUKI,,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020233,2021,EM.10003,9,2,11,394,419,813,TAN-020233,EM.10003,NTENGA,,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020235,2021,EM.949,10,13,23,832,878,1710,TAN-020235,EM.949,LAGANGABILILI,,TZA,Simiyu,Itilima,Lagangabilili,-2.965031611,34.13678036,0101000020E6100000B277D204821141403FCF467E62B807C0
TAN-020237,2021,EM.9991,9,10,19,512,569,1081,TAN-020237,EM.9991,NG'HESHA,,TZA,Simiyu,Itilima,Lagangabilili,-2.960618929,34.15285331,0101000020E610000086C47FB290134140D2C91FFA58AF07C0
TAN-020239,2021,EM.9992,9,6,15,485,617,1102,TAN-020239,EM.9992,NGUNO,,TZA,Simiyu,Itilima,Lagangabilili,-2.924454464,34.17172693,0101000020E6100000A318E625FB154140702BCC61486507C0
TAN-020241,2021,EM.9969,6,3,9,543,567,1110,TAN-020241,EM.9969,IKUNGULIPU 'A',,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020243,2021,EM.9970,5,3,8,283,362,645,TAN-020243,EM.9970,IKUNGULIPU 'B',,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020244,2021,EM.10231,15,11,26,621,711,1332,TAN-020244,EM.10231,ITUBILO,,TZA,Simiyu,Itilima,Lugulu,-2.902161079,33.94733571,0101000020E61000003764EA4B42F940408A3B503AA03707C0
TAN-020246,2021,EM.9976,10,11,21,714,695,1409,TAN-020246,EM.9976,LUGURU,,TZA,Simiyu,Itilima,Lugulu,-2.920678758,33.95701408,0101000020E6100000ADB4F76F7FFA4040EEDA1DD38C5D07C0
TAN-020248,2021,EM.5569,4,9,13,436,530,966,TAN-020248,EM.5569,NG'WAGINDU,,TZA,Simiyu,Itilima,Nkuyu,-2.846983696,34.46623346,0101000020E61000001E80BB89AD3B41408B8554639FC606C0
TAN-020250,2021,EM.9973,9,1,10,376,419,795,TAN-020250,EM.9973,KIDULA,,TZA,Simiyu,Itilima,Mbita,-2.859802,33.785957,0101000020E6100000F9872D3D9AE440407C48F8DEDFE006C0
TAN-020252,2021,EM.6754,7,2,9,296,354,650,TAN-020252,EM.6754,MWAMUNEMHA,,TZA,Simiyu,Itilima,Mbita,-2.859802,33.785957,0101000020E6100000F9872D3D9AE440407C48F8DEDFE006C0
TAN-020254,2021,EM.6757,9,1,10,362,479,841,TAN-020254,EM.6757,SUNZULA 'B',,TZA,Simiyu,Itilima,Mbita,-2.859802,33.785957,0101000020E6100000F9872D3D9AE440407C48F8DEDFE006C0
TAN-020256,2021,EM.950,10,4,14,600,707,1307,TAN-020256,EM.950,MADILANA,,TZA,Simiyu,Itilima,Mhunze,-2.971123,34.225273,0101000020E6100000FED5E3BED51C4140B325AB22DCC407C0
TAN-020258,2021,EM.6752,10,5,15,645,702,1347,TAN-020258,EM.6752,MHUNZE,,TZA,Simiyu,Itilima,Mhunze,-2.971123,34.225273,0101000020E6100000FED5E3BED51C4140B325AB22DCC407C0
TAN-020260,2021,EM.8344,11,2,13,459,547,1006,TAN-020260,EM.8344,LONGALOMBOGO,,TZA,Simiyu,Itilima,Migato,-2.915024,34.705251,0101000020E6100000533C2EAA455A4140DA70581AF85107C0
TAN-020262,2021,EM.6753,9,8,17,779,978,1757,TAN-020262,EM.6753,MIGATO,,TZA,Simiyu,Itilima,Migato,-2.915024,34.705251,0101000020E6100000533C2EAA455A4140DA70581AF85107C0
TAN-020264,2021,EM.7444,12,2,14,631,822,1453,TAN-020264,EM.7444,SHISHANI,,TZA,Simiyu,Itilima,Migato,-2.915024,34.705251,0101000020E6100000533C2EAA455A4140DA70581AF85107C0
TAN-020266,2021,EM.9983,3,5,8,273,313,586,TAN-020266,EM.9983,MWAMIGAGANI,,TZA,Simiyu,Itilima,Mwalushu,-3.065296,33.978075,0101000020E61000008104C58F31FD4040187AC4E8B98508C0
TAN-020268,2021,EM.9986,7,3,10,378,481,859,TAN-020268,EM.9986,MWANUNUI,,TZA,Simiyu,Itilima,Mwalushu,-3.080528354,33.92529845,0101000020E61000000EE5FA2D70F640404CA5B60CECA408C0
TAN-020270,2021,EM.9994,6,6,12,536,599,1135,TAN-020270,EM.9994,NG'WALUSHU,,TZA,Simiyu,Itilima,Mwalushu,-3.065296,33.978075,0101000020E61000008104C58F31FD4040187AC4E8B98508C0
TAN-020272,2021,EM.9967,5,9,14,544,574,1118,TAN-020272,EM.9967,IDOSELO,,TZA,Simiyu,Itilima,Mwamapalala,-3.015868939,33.90312618,0101000020E610000076A17FA399F34040BF37F0E47F2008C0
TAN-020274,2021,EM.9985,9,2,11,444,489,933,TAN-020274,EM.9985,MWAMUNHU,,TZA,Simiyu,Itilima,Mwamapalala,-3.033483852,33.93212373,0101000020E6100000781694D44FF74040D8458A2E934408C0
TAN-020276,2021,EM.9990,10,4,14,534,526,1060,TAN-020276,EM.9990,NGEME,,TZA,Simiyu,Itilima,Mwamapalala,-3.036673467,33.86035673,0101000020E61000002B1F592B20EE4040E02A6B751B4B08C0
TAN-020278,2021,EM.5568,13,3,16,566,696,1262,TAN-020278,EM.5568,MWAMTANI 'A',,TZA,Simiyu,Itilima,Mwamtani,-2.709405,34.696371,0101000020E6100000007157AF2259414077F35487DCAC05C0
TAN-020280,2021,EM.12918,7,3,10,703,788,1491,TAN-020280,EM.12918,MWAMTANI 'B',,TZA,Simiyu,Itilima,Mwamtani,-2.709405,34.696371,0101000020E6100000007157AF2259414077F35487DCAC05C0
TAN-020282,2021,EM.9977,9,2,11,573,623,1196,TAN-020282,EM.9977,LUNG'WA,,TZA,Simiyu,Itilima,Mwaswale,-2.77956,34.726757,0101000020E6100000CD91955F065D414078280AF4893C06C0
TAN-020284,2021,EM.3978,14,5,19,848,791,1639,TAN-020284,EM.3978,MWASWALE,,TZA,Simiyu,Itilima,Mwaswale,-2.77956,34.726757,0101000020E6100000CD91955F065D414078280AF4893C06C0
TAN-020286,2021,EM.13797,10,1,11,658,734,1392,TAN-020286,EM.13797,NG'WALALI,,TZA,Simiyu,Itilima,Mwaswale,-2.77956,34.726757,0101000020E6100000CD91955F065D414078280AF4893C06C0
TAN-020288,2021,EM.1388,13,4,17,573,718,1291,TAN-020288,EM.1388,INALO,,TZA,Simiyu,Itilima,Nhobora,-2.892308,33.881591,0101000020E610000056B950F9D7F0404060AC6F60722307C0
TAN-020290,2021,EM.9997,7,2,9,486,559,1045,TAN-020290,EM.9997,NHOBORA 'A',,TZA,Simiyu,Itilima,Nhobora,-2.892308,33.881591,0101000020E610000056B950F9D7F0404060AC6F60722307C0
TAN-020292,2021,EM.9998,6,5,11,539,520,1059,TAN-020292,EM.9998,NHOBORA 'B',,TZA,Simiyu,Itilima,Nhobora,-2.892308,33.881591,0101000020E610000056B950F9D7F0404060AC6F60722307C0
TAN-020294,2021,EM.9962,9,5,14,368,577,945,TAN-020294,EM.9962,DASINA 'A',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020296,2021,EM.9963,10,2,12,411,528,939,TAN-020296,EM.9963,DASINA 'B',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020298,2021,EM.9964,8,3,11,397,393,790,TAN-020298,EM.9964,GAMBASINGU 'A',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020300,2021,EM.9965,8,3,11,244,250,494,TAN-020300,EM.9965,GAMBASINGU 'B',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020302,2021,EM.9995,9,2,11,574,692,1266,TAN-020302,EM.9995,NG'WANG'WITA 'A',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020304,2021,EM.9996,4,3,7,293,306,599,TAN-020304,EM.9996,NG'WANG'WITA 'B',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020306,2021,EM.10000,5,5,10,518,581,1099,TAN-020306,EM.10000,NKOMA 'A',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020308,2021,EM.10001,3,7,10,443,490,933,TAN-020308,EM.10001,NKOMA 'B',,TZA,Simiyu,Itilima,Nkoma,-3.005843,34.045806,0101000020E6100000F4FA93F8DC054140C3482F6AF70B08C0
TAN-020310,2021,EM.6750,10,10,20,585,685,1270,TAN-020310,EM.6750,KIMALI,,TZA,Simiyu,Itilima,Nyamalapa,-2.982997275,33.94447067,0101000020E610000032D7376AE4F84040FA74E1AC2DDD07C0
TAN-020312,2021,EM.10004,5,9,14,551,490,1041,TAN-020312,EM.10004,NYAMALAPA,,TZA,Simiyu,Itilima,Nyamalapa,-2.967026188,33.93992234,0101000020E6100000378A0F604FF8404034AFDE3978BC07C0
TAN-020314,2021,EM.5566,9,3,12,614,670,1284,TAN-020314,EM.5566,GASWA,,TZA,Simiyu,Itilima,Sagata,-2.780428,34.241137,0101000020E6100000836DC493DD1E4140BF0F0709513E06C0
TAN-020316,2021,EM.9975,13,7,20,972,946,1918,TAN-020316,EM.9975,LAINI 'A',,TZA,Simiyu,Itilima,Sagata,-2.780428,34.241137,0101000020E6100000836DC493DD1E4140BF0F0709513E06C0
TAN-020318,2021,EM.6751,6,6,12,493,534,1027,TAN-020318,EM.6751,LAINI 'B',,TZA,Simiyu,Itilima,Sagata,-2.780428,34.241137,0101000020E6100000836DC493DD1E4140BF0F0709513E06C0
TAN-020320,2021,EM.2586,8,3,11,496,548,1044,TAN-020320,EM.2586,SAGATA,,TZA,Simiyu,Itilima,Sagata,-2.780428,34.241137,0101000020E6100000836DC493DD1E4140BF0F0709513E06C0
TAN-020322,2021,EM.9978,8,2,10,524,484,1008,TAN-020322,EM.9978,MAHEMBE,,TZA,Simiyu,Itilima,Sawida,-2.874506,33.717816,0101000020E6100000D4450A65E1DB4040073F7100FDFE06C0
TAN-020324,2021,EM.10006,5,1,6,245,262,507,TAN-020324,EM.10006,SAWIDA 'B',,TZA,Simiyu,Itilima,Sawida,-2.874506,33.717816,0101000020E6100000D4450A65E1DB4040073F7100FDFE06C0
TAN-020326,2021,EM.6749,7,3,10,334,390,724,TAN-020326,EM.6749,KABALE,,TZA,Simiyu,Itilima,Zagayu,-2.977599,33.812737,0101000020E6100000E49F19C407E8404085D1AC6C1FD207C0
TAN-020328,2021,EM.9972,6,3,9,373,438,811,TAN-020328,EM.9972,KASHISHI,,TZA,Simiyu,Itilima,Zagayu,-2.977599,33.812737,0101000020E6100000E49F19C407E8404085D1AC6C1FD207C0
TAN-020330,2021,EM.1540,12,1,13,509,546,1055,TAN-020330,EM.1540,ZAGAYU,,TZA,Simiyu,Itilima,Zagayu,-2.977599,33.812737,0101000020E6100000E49F19C407E8404085D1AC6C1FD207C0
TAN-020332,2021,EM.10232,11,2,13,457,560,1017,TAN-020332,EM.10232,ZANZUI,,TZA,Simiyu,Itilima,Zagayu,-2.977599,33.812737,0101000020E6100000E49F19C407E8404085D1AC6C1FD207C0
TAN-020334,2021,EM.3205,3,4,7,314,381,695,TAN-020334,EM.3205,BUKANGILIJA,,TZA,Simiyu,Maswa,Badi,-3.202270794,33.57672115,0101000020E6100000AC14A7FFD1C94040DF536926409E09C0
TAN-020336,2021,EM.9319,5,2,7,249,289,538,TAN-020336,EM.9319,IKUNGU,,TZA,Simiyu,Maswa,Badi,-3.275816192,33.48039818,0101000020E6100000371404B07DBD40402FC7A21EDF340AC0
TAN-020338,2021,EM.4460,5,3,8,302,342,644,TAN-020338,EM.4460,JIHU,,TZA,Simiyu,Maswa,Badi,-3.250138282,33.448424,0101000020E6100000EA5E27F565B940404C57E57F48000AC0
